ndivs,state,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_aM,max_abs_aP,max_abs_metric_mismatch,relative_metric_mismatch,weighted_l2_metric_mismatch,R_geo_face,I_direct_face,interface_formula_error
4,constant,64,1,112,2,5,0.17718530378750008,0.17718530378750008,1.1102230246251565e-16,6.265886622045454e-16,6.788620157810137e-17,-1.243555248129635e-17,-1.3159467358887304e-17,7.239148775909542e-19
4,constant,64,2,80,1,5,0.042634247522370286,0.04263413768017606,3.523578166395036e-07,8.26466601655443e-06,1.771104509445221e-07,9.382716562231386e-09,9.382716561385592e-09,8.457938306966959e-19
4,constant,65,0,66,2,5,0.11649623410037266,0.11649096358400206,5.27051637060072e-06,4.5241946328150536e-05,2.208444791748794e-06,2.3547731230034187e-09,2.3547731220710605e-09,9.323582818003702e-19
4,constant,65,2,71,1,5,0.2581835468886084,0.25818183013184076,1.7462472525209272e-06,6.763588437625478e-06,1.1845338632501822e-06,-2.4407428530982752e-08,-2.440742853875723e-08,7.774478671483795e-18
4,constant,66,0,67,1,5,0.18909863839544594,0.18910015427497642,1.6877647807722607e-05,8.925242748972216e-05,7.5573849606176695e-06,-9.642978214585555e-09,-9.642978204638742e-09,9.946813778725656e-18
4,constant,66,1,119,2,5,0.290311502587025,0.290311502587025,2.7755575615628914e-16,9.560618634912265e-16,1.5644636615802843e-16,-4.2696352413518836e-17,-3.255294666773154e-17,1.0143405745787294e-17
4,constant,67,0,68,2,5,0.18910015427497645,0.18909863839544588,1.6877647807611584e-05,8.925242748913504e-05,7.557384960625834e-06,-9.642978203045684e-09,-9.642978212269767e-09,9.224082916480924e-18
4,constant,67,2,73,1,5,0.37889910993482057,0.3789019925204644,7.976065325099313e-06,2.10504707880852e-05,5.920975053584037e-06,9.724866869024295e-08,9.724866868664523e-08,3.597719503903437e-18
4,constant,68,0,69,1,5,0.11649096358400207,0.11649623410037253,5.270516370461942e-06,4.5241946326959316e-05,2.208444791701535e-06,2.35477316382596e-09,2.3547731639055677e-09,7.960786215210338e-20
4,constant,68,1,124,2,5,0.2903115025870249,0.290311502587025,1.6653345369377348e-16,5.73637118094736e-16,1.1407863154290617e-16,-1.7108715785117522e-17,-1.5367421410192236e-17,1.741294374925286e-18
4,constant,69,0,70,2,5,0.16754496763628435,0.1675476614524459,4.9471431746855865e-06,2.9526781405359727e-05,2.2854594624176017e-06,1.70004924786311e-08,1.7000492482139615e-08,3.508516346645719e-18
4,constant,69,2,75,1,5,0.25818354688860823,0.25818183013184065,1.746247252465416e-06,6.763588437410476e-06,1.1845338632803425e-06,-2.4407428531542786e-08,-2.440742852995845e-08,1.5843354231697662e-18
4,constant,70,1,127,2,5,0.1771853037875001,0.17718530378749997,1.3877787807814457e-16,7.832358277556817e-16,8.534148182465119e-17,-1.2526121582967652e-18,4.040547126657268e-18,5.293159284954033e-18
4,constant,71,0,72,1,5,0.15678341727273742,0.15677177543873183,1.1641834005593488e-05,7.425424326184686e-05,5.207606205586397e-06,-6.960073315117383e-08,-6.960073315180117e-08,6.273337765602162e-19
4,constant,71,2,82,1,5,0.13881155875132017,0.13881387044224905,3.1857716087241306e-06,2.294995160479667e-05,1.7564869885213848e-06,-6.087263821087185e-08,-6.087263821261643e-08,1.744583468878439e-18
4,constant,72,0,73,2,5,0.19110348334339938,0.19110848704793384,1.922026542286459e-05,0.00010057253720000286,9.729182872733784e-06,-4.8624334349014016e-08,-4.862433435396704e-08,4.953025159069521e-18
4,constant,72,2,76,1,5,0.3275256357873824,0.327529831975649,5.2358138019625855e-06,1.598576157286294e-05,2.8586607662654123e-06,7.924371133050879e-08,7.924371132098936e-08,9.519432717276658e-18
4,constant,73,0,74,1,5,0.19110848704793398,0.19110348334339955,1.9220265422725813e-05,0.00010057253719927661,9.729182872714343e-06,-4.8624334363115844e-08,-4.862433436376213e-08,6.462861387550312e-19
4,constant,74,0,75,2,5,0.15677177543873178,0.15678341727273742,1.1641834005648999e-05,7.425424326220092e-05,5.207606205601382e-06,-6.960073310952459e-08,-6.960073310615509e-08,3.3694970641776067e-18
4,constant,74,2,78,1,5,0.3275256357873824,0.327529831975649,5.2358138019625855e-06,1.598576157286294e-05,2.858660766264727e-06,7.924371134247414e-08,7.924371134640633e-08,3.932191638950479e-18
4,constant,76,0,77,1,5,0.14473035280285987,0.1447322283040645,3.6257868834821405e-06,2.5051689771989216e-05,2.2301869080507176e-06,2.205265536850397e-08,2.205265537097106e-08,2.4670893379965565e-18
4,constant,76,2,84,1,5,0.18891456554192734,0.188917751313536,3.1857716086547416e-06,1.6863272966697017e-05,1.7564869884282415e-06,6.087263814848882e-08,6.087263814476672e-08,3.722100998251811e-18
4,constant,77,0,78,2,5,0.1447322283040645,0.14473035280286,3.6257868833433626e-06,2.5051689771030357e-05,2.2301869079752524e-06,2.205265536422185e-08,2.205265536299291e-08,1.228938927347583e-18
4,constant,77,2,79,1,5,0.2882940661838872,0.28829257903243566,2.2533270133684447e-06,7.816071427329237e-06,2.006655741066634e-06,-3.400098495418625e-08,-3.4000984948363985e-08,5.822266251409645e-18
4,constant,79,2,86,1,5,0.14271482846942454,0.14271464908308656,3.523578165354202e-07,2.4689642997462587e-06,1.771104509000813e-07,-9.382716584497945e-09,-9.382716579391678e-09,5.10626698498987e-18
